"Index","England_n_Wales","England","East of England","West Midlands","South West","North West","Yorkshire and The Humber","South East","London","North East","Wales","East Midlands"
Feb 1995,1.01028150221646,1.01100792275936,1.01720194593411,1.00856828357061,1.01204168365429,1.01391296937767,1.00847187270703,1.00270206018224,1.00494644051174,0.989569729562553,0.988932483137143,0.994431821161793
Mar 1995,1.01339603113611,1.01376933201351,1.01874283292836,1.0049070727093,1.00863633066849,1.01328433878275,1.01006568886994,1.0033315128316,1.01899324548405,1.00229664979256,0.996760402698221,0.99879321064372
Apr 1995,1.00926657904457,1.00989558629645,1.01424578643171,0.994484492037327,1.00856701112321,1.01024796651016,1.01203893828627,1.00438735244245,1.01635360794497,1.0035528867909,0.989676349385439,0.999357809224344
May 1995,1.01225934066798,1.01294532440953,1.01933996890353,1.00450685718029,1.00893243382766,1.01388701560487,1.00441230665289,1.00500073934051,1.02330670056276,1.00414947220308,1.00042809536823,0.99865643810379
Jun 1995,1.01916530006496,1.01993774460389,1.01723162350369,1.01198750468193,1.01920333567612,1.01131691707458,1.00694126340498,1.01406171718964,1.03176190175098,0.999795491574006,0.99762105063748,1.00855727587668
Jul 1995,1.00612030562936,1.00683375182849,1.01584947471106,1.00043226992788,1.00260638322553,0.9990843848426,1.0034300713503,1.00453531070634,1.02601018647393,0.993145833997352,0.986741828314553,0.997944977953931
Aug 1995,1.00697761353245,1.00747336723159,1.01366984216956,0.994911751295509,1.00745845334448,1.00074623788098,0.99586816552169,1.00859787238741,1.02839352467489,0.989617862373655,0.990900699628647,0.991100487686154
Sep 1995,1.01488087550298,1.01482544888722,1.01564610751991,0.994962537015085,1.00949139380508,1.00364257128252,1.00304563092599,1.00842306271968,1.0279784727234,0.99278108211971,0.997229913239822,1.00397769236608
Oct 1995,1.0125386691916,1.01360036435987,1.01119300821123,1.00670843313133,1.00315083089955,0.993857907384574,1.00251319453674,1.00938927119387,1.0380678264743,0.993323751961643,0.978992623343399,0.99126966983001
Nov 1995,1.01758529198127,1.01770897796612,1.0223321386572,1.00590348347589,1.00561589608241,1.00179262523826,1.00314298726762,1.01333165681355,1.03415533206903,0.994762285200869,1.00112179897863,0.997854440208021
Dec 1995,1.02544932161568,1.0263896085952,1.02482802379394,1.01232645541221,1.01537927434595,1.0070484426622,1.00555067312288,1.01871580388188,1.04561568303514,1.00634291457145,0.990966188156041,1.00011081647644
