"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CPI","TOT","IDX2015","Q","1977-Q1",22.62239,
"SWE","CPI","TOT","IDX2015","Q","1977-Q2",23.4929,
"SWE","CPI","TOT","IDX2015","Q","1977-Q3",24.28143,
"SWE","CPI","TOT","IDX2015","Q","1977-Q4",24.79986,
"SWE","CPI","TOT","IDX2015","Q","1978-Q1",25.69383,
"SWE","CPI","TOT","IDX2015","Q","1978-Q2",26.06192,
"SWE","CPI","TOT","IDX2015","Q","1978-Q3",26.28844,
"SWE","CPI","TOT","IDX2015","Q","1978-Q4",26.66753,
"SWE","CPI","TOT","IDX2015","Q","1979-Q1",27.18577,
"SWE","CPI","TOT","IDX2015","Q","1979-Q2",27.65651,
"SWE","CPI","TOT","IDX2015","Q","1979-Q3",28.28801,
"SWE","CPI","TOT","IDX2015","Q","1979-Q4",29.13094,
"SWE","CPI","TOT","IDX2015","Q","1980-Q1",30.7743,
"SWE","CPI","TOT","IDX2015","Q","1980-Q2",31.33705,
"SWE","CPI","TOT","IDX2015","Q","1980-Q3",32.11148,
"SWE","CPI","TOT","IDX2015","Q","1980-Q4",33.42526,
"SWE","CPI","TOT","IDX2015","Q","1981-Q1",34.71138,
"SWE","CPI","TOT","IDX2015","Q","1981-Q2",35.45071,
"SWE","CPI","TOT","IDX2015","Q","1981-Q3",36.20281,
"SWE","CPI","TOT","IDX2015","Q","1981-Q4",36.73364,
"SWE","CPI","TOT","IDX2015","Q","1982-Q1",37.8453,
"SWE","CPI","TOT","IDX2015","Q","1982-Q2",38.49314,
"SWE","CPI","TOT","IDX2015","Q","1982-Q3",39.041,
"SWE","CPI","TOT","IDX2015","Q","1982-Q4",40.01011,
"SWE","CPI","TOT","IDX2015","Q","1983-Q1",41.14091,
"SWE","CPI","TOT","IDX2015","Q","1983-Q2",41.82386,
"SWE","CPI","TOT","IDX2015","Q","1983-Q3",42.64511,
"SWE","CPI","TOT","IDX2015","Q","1983-Q4",43.56741,
"SWE","CPI","TOT","IDX2015","Q","1984-Q1",44.58865,
"SWE","CPI","TOT","IDX2015","Q","1984-Q2",45.42053,
"SWE","CPI","TOT","IDX2015","Q","1984-Q3",45.89923,
"SWE","CPI","TOT","IDX2015","Q","1984-Q4",46.87792,
"SWE","CPI","TOT","IDX2015","Q","1985-Q1",48.15659,
"SWE","CPI","TOT","IDX2015","Q","1985-Q2",49.0523,
"SWE","CPI","TOT","IDX2015","Q","1985-Q3",49.15549,
"SWE","CPI","TOT","IDX2015","Q","1985-Q4",49.89801,
"SWE","CPI","TOT","IDX2015","Q","1986-Q1",50.7001,
"SWE","CPI","TOT","IDX2015","Q","1986-Q2",50.9618,
"SWE","CPI","TOT","IDX2015","Q","1986-Q3",51.1937,
"SWE","CPI","TOT","IDX2015","Q","1986-Q4",51.72028,
"SWE","CPI","TOT","IDX2015","Q","1987-Q1",52.42982,
"SWE","CPI","TOT","IDX2015","Q","1987-Q2",52.68832,
"SWE","CPI","TOT","IDX2015","Q","1987-Q3",53.6202,
"SWE","CPI","TOT","IDX2015","Q","1987-Q4",54.40634,
"SWE","CPI","TOT","IDX2015","Q","1988-Q1",55.11589,
"SWE","CPI","TOT","IDX2015","Q","1988-Q2",56.09244,
"SWE","CPI","TOT","IDX2015","Q","1988-Q3",56.74029,
"SWE","CPI","TOT","IDX2015","Q","1988-Q4",57.61153,
"SWE","CPI","TOT","IDX2015","Q","1989-Q1",58.69128,
"SWE","CPI","TOT","IDX2015","Q","1989-Q2",59.74123,
"SWE","CPI","TOT","IDX2015","Q","1989-Q3",60.2976,
"SWE","CPI","TOT","IDX2015","Q","1989-Q4",61.36351,
"SWE","CPI","TOT","IDX2015","Q","1990-Q1",64.01978,
"SWE","CPI","TOT","IDX2015","Q","1990-Q2",65.72504,
"SWE","CPI","TOT","IDX2015","Q","1990-Q3",67.00584,
"SWE","CPI","TOT","IDX2015","Q","1990-Q4",68.23238,
"SWE","CPI","TOT","IDX2015","Q","1991-Q1",71.2546,
"SWE","CPI","TOT","IDX2015","Q","1991-Q2",72.48647,
"SWE","CPI","TOT","IDX2015","Q","1991-Q3",72.65774,
"SWE","CPI","TOT","IDX2015","Q","1991-Q4",73.61089,
"SWE","CPI","TOT","IDX2015","Q","1992-Q1",73.66515,
"SWE","CPI","TOT","IDX2015","Q","1992-Q2",74.04492,
"SWE","CPI","TOT","IDX2015","Q","1992-Q3",74.23108,
"SWE","CPI","TOT","IDX2015","Q","1992-Q4",74.95446,
"SWE","CPI","TOT","IDX2015","Q","1993-Q1",77.31287,
"SWE","CPI","TOT","IDX2015","Q","1993-Q2",77.7235,
"SWE","CPI","TOT","IDX2015","Q","1993-Q3",77.62775,
"SWE","CPI","TOT","IDX2015","Q","1993-Q4",78.26922,
"SWE","CPI","TOT","IDX2015","Q","1994-Q1",78.58091,
"SWE","CPI","TOT","IDX2015","Q","1994-Q2",79.29897,
"SWE","CPI","TOT","IDX2015","Q","1994-Q3",79.63937,
"SWE","CPI","TOT","IDX2015","Q","1994-Q4",80.12447,
"SWE","CPI","TOT","IDX2015","Q","1995-Q1",80.60529,
"SWE","CPI","TOT","IDX2015","Q","1995-Q2",81.47654,
"SWE","CPI","TOT","IDX2015","Q","1995-Q3",81.47973,
"SWE","CPI","TOT","IDX2015","Q","1995-Q4",81.88078,
"SWE","CPI","TOT","IDX2015","Q","1996-Q1",81.76695,
"SWE","CPI","TOT","IDX2015","Q","1996-Q2",82.11906,
"SWE","CPI","TOT","IDX2015","Q","1996-Q3",81.61164,
"SWE","CPI","TOT","IDX2015","Q","1996-Q4",81.67972,
"SWE","CPI","TOT","IDX2015","Q","1997-Q1",81.61589,
"SWE","CPI","TOT","IDX2015","Q","1997-Q2",82.27544,
"SWE","CPI","TOT","IDX2015","Q","1997-Q3",82.48075,
"SWE","CPI","TOT","IDX2015","Q","1997-Q4",82.95946,
"SWE","CPI","TOT","IDX2015","Q","1998-Q1",82.06375,
"SWE","CPI","TOT","IDX2015","Q","1998-Q2",82.38608,
"SWE","CPI","TOT","IDX2015","Q","1998-Q3",81.96481,
"SWE","CPI","TOT","IDX2015","Q","1998-Q4",82.03716,
"SWE","CPI","TOT","IDX2015","Q","1999-Q1",82.01162,
"SWE","CPI","TOT","IDX2015","Q","1999-Q2",82.54245,
"SWE","CPI","TOT","IDX2015","Q","1999-Q3",82.50948,
"SWE","CPI","TOT","IDX2015","Q","1999-Q4",82.90627,
"SWE","CPI","TOT","IDX2015","Q","2000-Q1",82.67117,
"SWE","CPI","TOT","IDX2015","Q","2000-Q2",83.24987,
"SWE","CPI","TOT","IDX2015","Q","2000-Q3",83.20945,
"SWE","CPI","TOT","IDX2015","Q","2000-Q4",83.80623,
"SWE","CPI","TOT","IDX2015","Q","2001-Q1",83.92644,
"SWE","CPI","TOT","IDX2015","Q","2001-Q2",85.51787,
"SWE","CPI","TOT","IDX2015","Q","2001-Q3",85.56999,
"SWE","CPI","TOT","IDX2015","Q","2001-Q4",85.93274,
"SWE","CPI","TOT","IDX2015","Q","2002-Q1",86.16784,
"SWE","CPI","TOT","IDX2015","Q","2002-Q2",87.21142,
"SWE","CPI","TOT","IDX2015","Q","2002-Q3",87.14546,
"SWE","CPI","TOT","IDX2015","Q","2002-Q4",87.7816,
"SWE","CPI","TOT","IDX2015","Q","2003-Q1",88.74007,
"SWE","CPI","TOT","IDX2015","Q","2003-Q2",88.83582,
"SWE","CPI","TOT","IDX2015","Q","2003-Q3",88.52732,
"SWE","CPI","TOT","IDX2015","Q","2003-Q4",88.91029,
"SWE","CPI","TOT","IDX2015","Q","2004-Q1",88.78688,
"SWE","CPI","TOT","IDX2015","Q","2004-Q2",89.19644,
"SWE","CPI","TOT","IDX2015","Q","2004-Q3",89.02198,
"SWE","CPI","TOT","IDX2015","Q","2004-Q4",89.33473,
"SWE","CPI","TOT","IDX2015","Q","2005-Q1",89.02198,
"SWE","CPI","TOT","IDX2015","Q","2005-Q2",89.46026,
"SWE","CPI","TOT","IDX2015","Q","2005-Q3",89.48898,
"SWE","CPI","TOT","IDX2015","Q","2005-Q4",89.98364,
"SWE","CPI","TOT","IDX2015","Q","2006-Q1",89.7177,
"SWE","CPI","TOT","IDX2015","Q","2006-Q2",90.82191,
"SWE","CPI","TOT","IDX2015","Q","2006-Q3",90.91233,
"SWE","CPI","TOT","IDX2015","Q","2006-Q4",91.37189,
"SWE","CPI","TOT","IDX2015","Q","2007-Q1",91.46337,
"SWE","CPI","TOT","IDX2015","Q","2007-Q2",92.46652,
"SWE","CPI","TOT","IDX2015","Q","2007-Q3",92.67715,
"SWE","CPI","TOT","IDX2015","Q","2007-Q4",94.24305,
"SWE","CPI","TOT","IDX2015","Q","2008-Q1",94.42389,
"SWE","CPI","TOT","IDX2015","Q","2008-Q2",95.97489,
"SWE","CPI","TOT","IDX2015","Q","2008-Q3",96.64721,
"SWE","CPI","TOT","IDX2015","Q","2008-Q4",96.5504,
"SWE","CPI","TOT","IDX2015","Q","2009-Q1",95.16961,
"SWE","CPI","TOT","IDX2015","Q","2009-Q2",95.41747,
"SWE","CPI","TOT","IDX2015","Q","2009-Q3",95.27811,
"SWE","CPI","TOT","IDX2015","Q","2009-Q4",95.83447,
"SWE","CPI","TOT","IDX2015","Q","2010-Q1",95.82065,
"SWE","CPI","TOT","IDX2015","Q","2010-Q2",96.30254,
"SWE","CPI","TOT","IDX2015","Q","2010-Q3",96.35041,
"SWE","CPI","TOT","IDX2015","Q","2010-Q4",97.6461,
"SWE","CPI","TOT","IDX2015","Q","2011-Q1",98.32374,
"SWE","CPI","TOT","IDX2015","Q","2011-Q2",99.43646,
"SWE","CPI","TOT","IDX2015","Q","2011-Q3",99.54603,
"SWE","CPI","TOT","IDX2015","Q","2011-Q4",100.2471,
"SWE","CPI","TOT","IDX2015","Q","2012-Q1",100.0566,
"SWE","CPI","TOT","IDX2015","Q","2012-Q2",100.546,
"SWE","CPI","TOT","IDX2015","Q","2012-Q3",100.1652,
"SWE","CPI","TOT","IDX2015","Q","2012-Q4",100.3173,
"SWE","CPI","TOT","IDX2015","Q","2013-Q1",100.0003,
"SWE","CPI","TOT","IDX2015","Q","2013-Q2",100.2683,
"SWE","CPI","TOT","IDX2015","Q","2013-Q3",100.2556,
"SWE","CPI","TOT","IDX2015","Q","2013-Q4",100.3832,
"SWE","CPI","TOT","IDX2015","Q","2014-Q1",99.6524,
"SWE","CPI","TOT","IDX2015","Q","2014-Q2",100.2768,
"SWE","CPI","TOT","IDX2015","Q","2014-Q3",100.0886,
"SWE","CPI","TOT","IDX2015","Q","2014-Q4",100.1694,
"SWE","CPI","TOT","IDX2015","Q","2015-Q1",99.66305,
"SWE","CPI","TOT","IDX2015","Q","2015-Q2",100.0737,
"SWE","CPI","TOT","IDX2015","Q","2015-Q3",100.0279,
"SWE","CPI","TOT","IDX2015","Q","2015-Q4",100.2354,
"SWE","CPI","TOT","IDX2015","Q","2016-Q1",100.312,
"SWE","CPI","TOT","IDX2015","Q","2016-Q2",100.8885,
"SWE","CPI","TOT","IDX2015","Q","2016-Q3",101.0619,
"SWE","CPI","TOT","IDX2015","Q","2016-Q4",101.6747,
"SWE","CPI","TOT","IDX2015","Q","2017-Q1",101.7949,
"SWE","CPI","TOT","IDX2015","Q","2017-Q2",102.6821,
"SWE","CPI","TOT","IDX2015","Q","2017-Q3",103.2395,
"SWE","CPI","TOT","IDX2015","Q","2017-Q4",103.4693,
"SWE","CPI","TOT","IDX2015","Q","2018-Q1",103.5214,
"SWE","CPI","TOT","IDX2015","Q","2018-Q2",104.632,
"SWE","CPI","TOT","IDX2015","Q","2018-Q3",105.432,
"CHE","CPI","TOT","IDX2015","Q","1973-Q1",40.7081,
"CHE","CPI","TOT","IDX2015","Q","1973-Q2",41.41174,
"CHE","CPI","TOT","IDX2015","Q","1973-Q3",41.99536,
"CHE","CPI","TOT","IDX2015","Q","1973-Q4",43.98566,
"CHE","CPI","TOT","IDX2015","Q","1974-Q1",44.94101,
"CHE","CPI","TOT","IDX2015","Q","1974-Q2",45.30307,
"CHE","CPI","TOT","IDX2015","Q","1974-Q3",46.42934,
"CHE","CPI","TOT","IDX2015","Q","1974-Q4",47.84655,
"CHE","CPI","TOT","IDX2015","Q","1975-Q1",48.54052,
"CHE","CPI","TOT","IDX2015","Q","1975-Q2",49.13381,
"CHE","CPI","TOT","IDX2015","Q","1975-Q3",49.44524,
"CHE","CPI","TOT","IDX2015","Q","1975-Q4",49.75695,
"CHE","CPI","TOT","IDX2015","Q","1976-Q1",49.98818,
"CHE","CPI","TOT","IDX2015","Q","1976-Q2",49.88749,
"CHE","CPI","TOT","IDX2015","Q","1976-Q3",50.08857,
"CHE","CPI","TOT","IDX2015","Q","1976-Q4",50.28965,
"CHE","CPI","TOT","IDX2015","Q","1977-Q1",50.48078,
"CHE","CPI","TOT","IDX2015","Q","1977-Q2",50.58088,
"CHE","CPI","TOT","IDX2015","Q","1977-Q3",50.83289,
"CHE","CPI","TOT","IDX2015","Q","1977-Q4",50.95464,
"CHE","CPI","TOT","IDX2015","Q","1978-Q1",51.05592,
"CHE","CPI","TOT","IDX2015","Q","1978-Q2",51.27631,
"CHE","CPI","TOT","IDX2015","Q","1978-Q3",51.34422,
"CHE","CPI","TOT","IDX2015","Q","1978-Q4",51.25963,
"CHE","CPI","TOT","IDX2015","Q","1979-Q1",52.02238,
"CHE","CPI","TOT","IDX2015","Q","1979-Q2",52.90368,
"CHE","CPI","TOT","IDX2015","Q","1979-Q3",53.6155,
"CHE","CPI","TOT","IDX2015","Q","1979-Q4",53.86985,
"CHE","CPI","TOT","IDX2015","Q","1980-Q1",54.27669,
"CHE","CPI","TOT","IDX2015","Q","1980-Q2",54.95515,
"CHE","CPI","TOT","IDX2015","Q","1980-Q3",55.63332,
"CHE","CPI","TOT","IDX2015","Q","1980-Q4",56.0905,
"CHE","CPI","TOT","IDX2015","Q","1981-Q1",57.44683,
"CHE","CPI","TOT","IDX2015","Q","1981-Q2",58.24383,
"CHE","CPI","TOT","IDX2015","Q","1981-Q3",59.61655,
"CHE","CPI","TOT","IDX2015","Q","1981-Q4",59.98915,
"CHE","CPI","TOT","IDX2015","Q","1982-Q1",60.51482,
"CHE","CPI","TOT","IDX2015","Q","1982-Q2",61.66773,
"CHE","CPI","TOT","IDX2015","Q","1982-Q3",62.9386,
"CHE","CPI","TOT","IDX2015","Q","1982-Q4",63.48146,
"CHE","CPI","TOT","IDX2015","Q","1983-Q1",63.41735,
"CHE","CPI","TOT","IDX2015","Q","1983-Q2",63.85001,
"CHE","CPI","TOT","IDX2015","Q","1983-Q3",64.06038,
"CHE","CPI","TOT","IDX2015","Q","1983-Q4",64.60823,
"CHE","CPI","TOT","IDX2015","Q","1984-Q1",65.29863,
"CHE","CPI","TOT","IDX2015","Q","1984-Q2",65.7356,
"CHE","CPI","TOT","IDX2015","Q","1984-Q3",65.85648,
"CHE","CPI","TOT","IDX2015","Q","1984-Q4",66.54785,
"CHE","CPI","TOT","IDX2015","Q","1985-Q1",67.7923,
"CHE","CPI","TOT","IDX2015","Q","1985-Q2",68.10103,
"CHE","CPI","TOT","IDX2015","Q","1985-Q3",67.97752,
"CHE","CPI","TOT","IDX2015","Q","1985-Q4",68.61787,
"CHE","CPI","TOT","IDX2015","Q","1986-Q1",68.79488,
"CHE","CPI","TOT","IDX2015","Q","1986-Q2",68.66362,
"CHE","CPI","TOT","IDX2015","Q","1986-Q3",68.38802,
"CHE","CPI","TOT","IDX2015","Q","1986-Q4",68.68671,
"CHE","CPI","TOT","IDX2015","Q","1987-Q1",69.40076,
"CHE","CPI","TOT","IDX2015","Q","1987-Q2",69.43651,
"CHE","CPI","TOT","IDX2015","Q","1987-Q3",69.59798,
"CHE","CPI","TOT","IDX2015","Q","1987-Q4",70.05214,
"CHE","CPI","TOT","IDX2015","Q","1988-Q1",70.59618,
"CHE","CPI","TOT","IDX2015","Q","1988-Q2",70.87682,
"CHE","CPI","TOT","IDX2015","Q","1988-Q3",70.90192,
"CHE","CPI","TOT","IDX2015","Q","1988-Q4",71.32703,
"CHE","CPI","TOT","IDX2015","Q","1989-Q1",72.19792,
"CHE","CPI","TOT","IDX2015","Q","1989-Q2",72.9041,
"CHE","CPI","TOT","IDX2015","Q","1989-Q3",73.10953,
"CHE","CPI","TOT","IDX2015","Q","1989-Q4",74.44203,
"CHE","CPI","TOT","IDX2015","Q","1990-Q1",75.78315,
"CHE","CPI","TOT","IDX2015","Q","1990-Q2",76.47786,
"CHE","CPI","TOT","IDX2015","Q","1990-Q3",77.37975,
"CHE","CPI","TOT","IDX2015","Q","1990-Q4",78.82768,
"CHE","CPI","TOT","IDX2015","Q","1991-Q1",80.22661,
"CHE","CPI","TOT","IDX2015","Q","1991-Q2",81.25771,
"CHE","CPI","TOT","IDX2015","Q","1991-Q3",82.07227,
"CHE","CPI","TOT","IDX2015","Q","1991-Q4",82.98682,
"CHE","CPI","TOT","IDX2015","Q","1992-Q1",84.05563,
"CHE","CPI","TOT","IDX2015","Q","1992-Q2",84.81384,
"CHE","CPI","TOT","IDX2015","Q","1992-Q3",85.03793,
"CHE","CPI","TOT","IDX2015","Q","1992-Q4",85.8186,
"CHE","CPI","TOT","IDX2015","Q","1993-Q1",86.9961,
"CHE","CPI","TOT","IDX2015","Q","1993-Q2",87.78278,
"CHE","CPI","TOT","IDX2015","Q","1993-Q3",88.00089,
"CHE","CPI","TOT","IDX2015","Q","1993-Q4",88.13215,
"CHE","CPI","TOT","IDX2015","Q","1994-Q1",88.50843,
"CHE","CPI","TOT","IDX2015","Q","1994-Q2",88.35438,
"CHE","CPI","TOT","IDX2015","Q","1994-Q3",88.49104,
"CHE","CPI","TOT","IDX2015","Q","1994-Q4",88.54835,
"CHE","CPI","TOT","IDX2015","Q","1995-Q1",89.71322,
"CHE","CPI","TOT","IDX2015","Q","1995-Q2",90.03709,
"CHE","CPI","TOT","IDX2015","Q","1995-Q3",90.25468,
"CHE","CPI","TOT","IDX2015","Q","1995-Q4",90.26674,
"CHE","CPI","TOT","IDX2015","Q","1996-Q1",90.66879,
"CHE","CPI","TOT","IDX2015","Q","1996-Q2",90.74939,
"CHE","CPI","TOT","IDX2015","Q","1996-Q3",90.80355,
"CHE","CPI","TOT","IDX2015","Q","1996-Q4",90.97417,
"CHE","CPI","TOT","IDX2015","Q","1997-Q1",91.33298,
"CHE","CPI","TOT","IDX2015","Q","1997-Q2",91.22747,
"CHE","CPI","TOT","IDX2015","Q","1997-Q3",91.22774,
"CHE","CPI","TOT","IDX2015","Q","1997-Q4",91.2971,
"CHE","CPI","TOT","IDX2015","Q","1998-Q1",91.33643,
"CHE","CPI","TOT","IDX2015","Q","1998-Q2",91.2763,
"CHE","CPI","TOT","IDX2015","Q","1998-Q3",91.31181,
"CHE","CPI","TOT","IDX2015","Q","1998-Q4",91.22627,
"CHE","CPI","TOT","IDX2015","Q","1999-Q1",91.58857,
"CHE","CPI","TOT","IDX2015","Q","1999-Q2",91.80679,
"CHE","CPI","TOT","IDX2015","Q","1999-Q3",92.19413,
"CHE","CPI","TOT","IDX2015","Q","1999-Q4",92.50607,
"CHE","CPI","TOT","IDX2015","Q","2000-Q1",93.02099,
"CHE","CPI","TOT","IDX2015","Q","2000-Q2",93.28238,
"CHE","CPI","TOT","IDX2015","Q","2000-Q3",93.56208,
"CHE","CPI","TOT","IDX2015","Q","2000-Q4",93.96695,
"CHE","CPI","TOT","IDX2015","Q","2001-Q1",93.96665,
"CHE","CPI","TOT","IDX2015","Q","2001-Q2",94.68565,
"CHE","CPI","TOT","IDX2015","Q","2001-Q3",94.52159,
"CHE","CPI","TOT","IDX2015","Q","2001-Q4",94.35578,
"CHE","CPI","TOT","IDX2015","Q","2002-Q1",94.49452,
"CHE","CPI","TOT","IDX2015","Q","2002-Q2",95.33842,
"CHE","CPI","TOT","IDX2015","Q","2002-Q3",94.81021,
"CHE","CPI","TOT","IDX2015","Q","2002-Q4",95.31293,
"CHE","CPI","TOT","IDX2015","Q","2003-Q1",95.48199,
"CHE","CPI","TOT","IDX2015","Q","2003-Q2",95.85764,
"CHE","CPI","TOT","IDX2015","Q","2003-Q3",95.23313,
"CHE","CPI","TOT","IDX2015","Q","2003-Q4",95.80858,
"CHE","CPI","TOT","IDX2015","Q","2004-Q1",95.5346,
"CHE","CPI","TOT","IDX2015","Q","2004-Q2",96.68758,
"CHE","CPI","TOT","IDX2015","Q","2004-Q3",96.09795,
"CHE","CPI","TOT","IDX2015","Q","2004-Q4",97.13127,
"CHE","CPI","TOT","IDX2015","Q","2005-Q1",96.82639,
"CHE","CPI","TOT","IDX2015","Q","2005-Q2",97.71152,
"CHE","CPI","TOT","IDX2015","Q","2005-Q3",97.23397,
"CHE","CPI","TOT","IDX2015","Q","2005-Q4",98.19683,
"CHE","CPI","TOT","IDX2015","Q","2006-Q1",98.02145,
"CHE","CPI","TOT","IDX2015","Q","2006-Q2",99.00861,
"CHE","CPI","TOT","IDX2015","Q","2006-Q3",98.42303,
"CHE","CPI","TOT","IDX2015","Q","2006-Q4",98.64745,
"CHE","CPI","TOT","IDX2015","Q","2007-Q1",98.10748,
"CHE","CPI","TOT","IDX2015","Q","2007-Q2",99.52774,
"CHE","CPI","TOT","IDX2015","Q","2007-Q3",99.04727,
"CHE","CPI","TOT","IDX2015","Q","2007-Q4",100.3042,
"CHE","CPI","TOT","IDX2015","Q","2008-Q1",100.5347,
"CHE","CPI","TOT","IDX2015","Q","2008-Q2",102.1992,
"CHE","CPI","TOT","IDX2015","Q","2008-Q3",101.9934,
"CHE","CPI","TOT","IDX2015","Q","2008-Q4",101.8905,
"CHE","CPI","TOT","IDX2015","Q","2009-Q1",100.5182,
"CHE","CPI","TOT","IDX2015","Q","2009-Q2",101.4328,
"CHE","CPI","TOT","IDX2015","Q","2009-Q3",101.0039,
"CHE","CPI","TOT","IDX2015","Q","2009-Q4",101.7092,
"CHE","CPI","TOT","IDX2015","Q","2010-Q1",101.6425,
"CHE","CPI","TOT","IDX2015","Q","2010-Q2",102.4351,
"CHE","CPI","TOT","IDX2015","Q","2010-Q3",101.3388,
"CHE","CPI","TOT","IDX2015","Q","2010-Q4",102.0328,
"CHE","CPI","TOT","IDX2015","Q","2011-Q1",102.2503,
"CHE","CPI","TOT","IDX2015","Q","2011-Q2",102.8418,
"CHE","CPI","TOT","IDX2015","Q","2011-Q3",101.7273,
"CHE","CPI","TOT","IDX2015","Q","2011-Q4",101.5723,
"CHE","CPI","TOT","IDX2015","Q","2012-Q1",101.3546,
"CHE","CPI","TOT","IDX2015","Q","2012-Q2",101.7939,
"CHE","CPI","TOT","IDX2015","Q","2012-Q3",101.192,
"CHE","CPI","TOT","IDX2015","Q","2012-Q4",101.223,
"CHE","CPI","TOT","IDX2015","Q","2013-Q1",100.9758,
"CHE","CPI","TOT","IDX2015","Q","2013-Q2",101.3628,
"CHE","CPI","TOT","IDX2015","Q","2013-Q3",101.1573,
"CHE","CPI","TOT","IDX2015","Q","2013-Q4",101.1861,
"CHE","CPI","TOT","IDX2015","Q","2014-Q1",100.9475,
"CHE","CPI","TOT","IDX2015","Q","2014-Q2",101.467,
"CHE","CPI","TOT","IDX2015","Q","2014-Q3",101.1625,
"CHE","CPI","TOT","IDX2015","Q","2014-Q4",101.0515,
"CHE","CPI","TOT","IDX2015","Q","2015-Q1",100.2071,
"CHE","CPI","TOT","IDX2015","Q","2015-Q2",100.3367,
"CHE","CPI","TOT","IDX2015","Q","2015-Q3",99.77253,
"CHE","CPI","TOT","IDX2015","Q","2015-Q4",99.68358,
"CHE","CPI","TOT","IDX2015","Q","2016-Q1",99.21968,
"CHE","CPI","TOT","IDX2015","Q","2016-Q2",99.94678,
"CHE","CPI","TOT","IDX2015","Q","2016-Q3",99.59711,
"CHE","CPI","TOT","IDX2015","Q","2016-Q4",99.49799,
"CHE","CPI","TOT","IDX2015","Q","2017-Q1",99.73672,
"CHE","CPI","TOT","IDX2015","Q","2017-Q2",100.3179,
"CHE","CPI","TOT","IDX2015","Q","2017-Q3",100.0765,
"CHE","CPI","TOT","IDX2015","Q","2017-Q4",100.2563,
"CHE","CPI","TOT","IDX2015","Q","2018-Q1",100.456,
"CHE","CPI","TOT","IDX2015","Q","2018-Q2",101.3041,
"CHE","CPI","TOT","IDX2015","Q","2018-Q3",101.2108,
"TUR","CPI","TOT","IDX2015","Q","1973-Q1",0.00009657611,
"TUR","CPI","TOT","IDX2015","Q","1973-Q2",0.00009984675,
"TUR","CPI","TOT","IDX2015","Q","1973-Q3",0.0001048731,
"TUR","CPI","TOT","IDX2015","Q","1973-Q4",0.0001124763,
"TUR","CPI","TOT","IDX2015","Q","1974-Q1",0.0001172336,
"TUR","CPI","TOT","IDX2015","Q","1974-Q2",0.0001254314,
"TUR","CPI","TOT","IDX2015","Q","1974-Q3",0.0001308825,
"TUR","CPI","TOT","IDX2015","Q","1974-Q4",0.0001391087,
"TUR","CPI","TOT","IDX2015","Q","1975-Q1",0.0001487082,
"TUR","CPI","TOT","IDX2015","Q","1975-Q2",0.0001541876,
"TUR","CPI","TOT","IDX2015","Q","1975-Q3",0.0001555752,
"TUR","CPI","TOT","IDX2015","Q","1975-Q4",0.0001630085,
"TUR","CPI","TOT","IDX2015","Q","1976-Q1",0.0001742787,
"TUR","CPI","TOT","IDX2015","Q","1976-Q2",0.0001783706,
"TUR","CPI","TOT","IDX2015","Q","1976-Q3",0.000184388,
"TUR","CPI","TOT","IDX2015","Q","1976-Q4",0.0001929257,
"TUR","CPI","TOT","IDX2015","Q","1977-Q1",0.0002022421,
"TUR","CPI","TOT","IDX2015","Q","1977-Q2",0.0002118558,
"TUR","CPI","TOT","IDX2015","Q","1977-Q3",0.0002300072,
"TUR","CPI","TOT","IDX2015","Q","1977-Q4",0.0002755414,
"TUR","CPI","TOT","IDX2015","Q","1978-Q1",0.0003135856,
"TUR","CPI","TOT","IDX2015","Q","1978-Q2",0.0003487557,
"TUR","CPI","TOT","IDX2015","Q","1978-Q3",0.0003903255,
"TUR","CPI","TOT","IDX2015","Q","1978-Q4",0.0004362136,
"TUR","CPI","TOT","IDX2015","Q","1979-Q1",0.0004666547,
"TUR","CPI","TOT","IDX2015","Q","1979-Q2",0.0005358197,
"TUR","CPI","TOT","IDX2015","Q","1979-Q3",0.0006591273,
"TUR","CPI","TOT","IDX2015","Q","1979-Q4",0.0007733593,
"TUR","CPI","TOT","IDX2015","Q","1980-Q1",0.0009865884,
"TUR","CPI","TOT","IDX2015","Q","1980-Q2",0.001128869,
"TUR","CPI","TOT","IDX2015","Q","1980-Q3",0.00123915,
"TUR","CPI","TOT","IDX2015","Q","1980-Q4",0.001375569,
"TUR","CPI","TOT","IDX2015","Q","1981-Q1",0.001486403,
"TUR","CPI","TOT","IDX2015","Q","1981-Q2",0.001556615,
"TUR","CPI","TOT","IDX2015","Q","1981-Q3",0.001668497,
"TUR","CPI","TOT","IDX2015","Q","1981-Q4",0.001797907,
"TUR","CPI","TOT","IDX2015","Q","1982-Q1",0.001955933,
"TUR","CPI","TOT","IDX2015","Q","1982-Q2",0.002034641,
"TUR","CPI","TOT","IDX2015","Q","1982-Q3",0.002121204,
"TUR","CPI","TOT","IDX2015","Q","1982-Q4",0.002294328,
"TUR","CPI","TOT","IDX2015","Q","1983-Q1",0.0025226,
"TUR","CPI","TOT","IDX2015","Q","1983-Q2",0.002638529,
"TUR","CPI","TOT","IDX2015","Q","1983-Q3",0.002766921,
"TUR","CPI","TOT","IDX2015","Q","1983-Q4",0.003116756,
"TUR","CPI","TOT","IDX2015","Q","1984-Q1",0.003422199,
"TUR","CPI","TOT","IDX2015","Q","1984-Q2",0.003933378,
